|V|=15, |E|=60

id   workload
0      1
1      837
2      343
3      498
4      767
5      622
6      527
7      475
8      220
9      937
10      60
11      447
12      84
13      549
14      1

src    dst
0      10
0      1
0      3
0      4
0      2
0      5
0      6
1      13
1      2
1      3
1      4
1      5
2      5
2      3
2      4
2      6
3      13
3      7
3      4
3      5
3      6
4      12
4      6
4      5
4      7
4      8
5      13
5      6
5      7
5      8
6      13
6      8
6      7
6      9
6      10
7      9
7      8
7      10
7      11
8      10
8      9
8      11
8      12
9      12
9      10
9      11
9      13
10      12
10      11
10      13
10      14
11      12
11      13
11      14
12      14
12      13
12      14
13      14
13      14
13      14
