|V|=20, |E|=80

id   workload
0      1
1      45
2      288
3      102
4      214
5      326
6      63
7      252
8      291
9      447
10      77
11      59
12      353
13      273
14      355
15      79
16      245
17      249
18      39
19      1

src    dst
0      12
0      1
0      2
0      3
0      4
0      5
1      6
1      3
1      10
1      11
1      2
1      4
1      5
2      9
2      4
2      5
2      7
2      3
2      6
2      8
3      14
3      4
3      5
3      6
4      19
4      5
4      6
4      7
5      6
5      8
5      7
5      9
5      10
6      16
6      7
6      8
6      9
7      9
7      8
7      10
7      11
8      15
8      9
8      10
8      11
9      16
9      10
9      11
9      12
10      16
10      11
10      12
10      13
11      14
11      12
11      13
11      15
12      19
12      13
12      14
12      15
12      16
13      18
13      14
13      15
14      17
14      15
14      16
15      18
15      16
15      17
16      18
16      17
16      19
17      19
17      18
17      19
18      19
18      19
18      19
