|V|=20, |E|=80

id   workload
0      1
1      165
2      93
3      83
4      721
5      832
6      603
7      649
8      44
9      884
10      589
11      657
12      873
13      69
14      25
15      76
16      86
17      266
18      745
19      1

src    dst
0      9
0      1
0      8
0      2
0      3
0      4
1      15
1      2
1      3
1      18
1      4
1      5
1      6
2      4
2      3
2      5
2      6
3      7
3      5
3      6
3      4
3      8
3      9
4      9
4      5
4      6
4      7
5      9
5      12
5      6
5      7
5      8
6      15
6      10
6      7
6      8
6      9
7      13
7      8
7      9
7      10
8      15
8      9
8      10
8      11
9      14
9      10
9      11
9      12
10      11
10      12
10      13
10      14
11      13
11      12
11      14
11      15
12      13
12      14
12      15
12      16
13      19
13      14
13      15
13      16
14      17
14      15
14      16
15      16
15      17
15      18
16      19
16      17
16      18
17      19
17      18
17      19
18      19
18      19
18      19
