|V|=15, |E|=60

id   workload
0      1
1      806
2      427
3      374
4      922
5      415
6      406
7      56
8      64
9      435
10      289
11      697
12      570
13      408
14      1

src    dst
0      2
0      1
0      10
0      3
0      4
0      5
1      11
1      3
1      6
1      2
1      4
1      5
2      12
2      3
2      4
2      5
3      4
3      7
3      5
3      6
3      8
4      9
4      5
4      6
4      7
4      8
5      13
5      6
5      7
5      8
6      9
6      7
6      8
6      10
7      8
7      9
7      10
7      11
8      13
8      9
8      10
8      11
9      13
9      10
9      11
9      12
10      12
10      11
10      13
10      14
11      14
11      12
11      13
11      14
12      13
12      14
12      14
13      14
13      14
13      14
