|V|=15, |E|=60

id   workload
0      1
1      193
2      759
3      908
4      998
5      142
6      878
7      339
8      342
9      849
10      648
11      328
12      877
13      849
14      1

src    dst
0      1
0      2
0      4
0      7
0      3
0      5
0      6
1      8
1      3
1      10
1      2
1      4
1      5
2      5
2      6
2      3
2      4
2      7
3      11
3      4
3      5
3      6
4      5
4      6
4      7
4      8
5      11
5      6
5      7
5      8
6      14
6      7
6      8
6      9
7      9
7      8
7      10
7      11
8      9
8      10
8      11
8      12
9      12
9      10
9      11
9      13
10      13
10      11
10      12
10      14
11      12
11      13
11      14
11      14
12      14
12      13
12      14
13      14
13      14
13      14
