|V|=15, |E|=60

id   workload
0      1
1      544
2      78
3      66
4      986
5      399
6      653
7      477
8      256
9      788
10      261
11      777
12      119
13      916
14      1

src    dst
0      7
0      1
0      2
0      3
0      4
0      5
1      13
1      2
1      3
1      4
2      5
2      3
2      4
2      6
2      7
2      8
3      9
3      4
3      5
3      6
4      14
4      5
4      6
4      7
5      12
5      6
5      7
5      8
5      9
6      9
6      8
6      7
6      10
6      11
7      12
7      8
7      9
7      10
8      12
8      9
8      10
8      11
9      14
9      10
9      11
9      12
9      13
10      14
10      11
10      12
10      13
11      12
11      13
11      14
12      14
12      13
12      14
13      14
13      14
13      14
