|V|=20, |E|=80

id   workload
0      1
1      117
2      204
3      488
4      224
5      414
6      366
7      473
8      179
9      201
10      373
11      322
12      402
13      433
14      28
15      164
16      184
17      335
18      136
19      1

src    dst
0      19
0      1
0      3
0      5
0      12
0      2
0      4
0      6
1      7
1      2
1      3
1      4
1      5
2      18
2      4
2      3
2      5
2      6
3      17
3      4
3      5
3      6
4      14
4      6
4      5
4      7
4      8
5      9
5      6
5      7
5      8
6      17
6      7
6      8
6      9
7      15
7      8
7      9
7      10
7      11
8      10
8      9
8      11
8      12
9      10
9      13
9      11
9      12
9      14
10      18
10      11
10      12
10      13
10      14
11      14
11      12
11      13
11      15
12      19
12      13
12      14
12      15
13      15
13      14
13      16
14      19
14      15
14      16
15      16
15      17
15      18
16      18
16      17
16      19
17      18
17      19
17      19
18      19
18      19
18      19
