|V|=20, |E|=80

id   workload
0      1
1      421
2      417
3      149
4      359
5      59
6      489
7      219
8      158
9      291
10      34
11      150
12      412
13      392
14      377
15      357
16      370
17      373
18      278
19      1

src    dst
0      18
0      1
0      2
0      3
0      7
0      4
0      5
0      6
1      4
1      2
1      3
1      5
2      10
2      12
2      3
2      4
2      5
3      17
3      8
3      4
3      5
3      6
4      6
4      5
4      7
4      8
4      9
5      14
5      6
5      7
5      8
6      17
6      7
6      8
6      9
7      11
7      8
7      9
7      10
8      9
8      13
8      10
8      11
8      12
9      19
9      15
9      10
9      11
9      12
10      18
10      11
10      12
10      13
11      18
11      12
11      13
11      14
12      16
12      13
12      14
12      15
13      14
13      15
13      16
13      17
14      17
14      15
14      16
15      19
15      16
15      17
16      17
16      18
16      19
17      19
17      18
17      19
18      19
18      19
18      19
