|V|=20, |E|=80

id   workload
0      1
1      251
2      457
3      407
4      455
5      41
6      56
7      150
8      258
9      18
10      399
11      395
12      361
13      263
14      399
15      457
16      13
17      184
18      287
19      1

src    dst
0      11
0      1
0      2
0      4
0      3
0      5
0      6
1      9
1      5
1      2
1      3
1      4
2      9
2      3
2      4
2      5
2      6
3      18
3      6
3      4
3      5
3      7
4      12
4      5
4      6
4      7
5      17
5      8
5      6
5      7
5      9
6      7
6      10
6      8
6      9
6      11
7      18
7      8
7      9
7      10
8      12
8      9
8      10
8      11
9      13
9      10
9      11
9      12
10      12
10      11
10      13
10      14
11      19
11      12
11      13
11      14
12      18
12      13
12      14
12      15
13      14
13      15
13      16
13      17
14      15
14      16
14      17
14      18
15      16
15      17
15      18
16      19
16      17
16      18
17      19
17      18
17      19
18      19
18      19
18      19
