|V|=15, |E|=60

id   workload
0      1
1      425
2      232
3      143
4      211
5      271
6      338
7      394
8      399
9      308
10      58
11      430
12      271
13      426
14      1

src    dst
0      3
0      1
0      2
0      4
0      5
1      5
1      2
1      3
1      4
1      6
2      14
2      3
2      4
2      5
3      8
3      4
3      7
3      9
3      5
3      6
3      10
4      10
4      6
4      13
4      5
4      7
4      8
5      10
5      6
5      7
5      8
6      11
6      7
6      8
6      9
7      8
7      9
7      10
7      11
8      12
8      9
8      10
8      11
9      11
9      10
9      12
9      13
10      12
10      11
10      13
10      14
11      14
11      12
11      13
12      14
12      13
12      14
13      14
13      14
13      14
