|V|=20, |E|=80

id   workload
0      1
1      971
2      249
3      151
4      827
5      214
6      403
7      963
8      964
9      225
10      814
11      43
12      458
13      228
14      798
15      432
16      252
17      411
18      117
19      1

src    dst
0      17
0      1
0      3
0      12
0      2
0      4
0      5
1      14
1      2
1      4
1      5
1      3
1      6
1      7
2      10
2      6
2      3
2      4
2      5
3      10
3      4
3      5
3      6
4      8
4      9
4      5
4      6
4      7
5      15
5      7
5      6
5      8
5      9
6      8
6      7
6      9
6      10
7      15
7      11
7      8
7      9
7      10
8      13
8      9
8      10
8      11
9      16
9      10
9      11
9      12
10      15
10      11
10      12
10      13
11      13
11      12
11      14
11      15
12      14
12      13
12      15
12      16
13      16
13      14
13      15
14      18
14      15
14      16
15      19
15      16
15      17
16      19
16      17
16      18
17      18
17      19
17      19
18      19
18      19
18      19
