|V|=65, |E|=950

id   workload
0      1
1      480
2      279
3      144
4      393
5      420
6      254
7      468
8      295
9      132
10      214
11      418
12      368
13      347
14      180
15      342
16      258
17      427
18      114
19      420
20      65
21      337
22      371
23      52
24      196
25      186
26      104
27      393
28      302
29      234
30      177
31      264
32      81
33      120
34      139
35      301
36      249
37      177
38      157
39      159
40      204
41      412
42      437
43      32
44      182
45      155
46      323
47      310
48      304
49      284
50      89
51      346
52      282
53      75
54      91
55      309
56      488
57      45
58      187
59      448
60      382
61      389
62      446
63      303
64      1

src    dst
0      9
0      1
0      2
0      3
0      4
0      5
0      34
0      6
0      7
0      8
0      10
0      11
0      12
0      13
0      14
0      15
0      16
0      17
0      18
0      19
0      20
1      30
1      2
1      3
1      4
1      5
1      6
1      7
1      8
1      9
1      10
1      11
1      12
1      13
1      14
1      15
2      45
2      6
2      8
2      3
2      4
2      5
2      7
2      9
2      10
2      11
2      12
2      13
2      14
2      15
2      16
2      17
2      18
3      20
3      11
3      18
3      4
3      5
3      6
3      7
3      8
3      9
3      10
3      12
3      13
3      14
3      15
3      16
3      17
3      19
4      50
4      14
4      5
4      6
4      7
4      8
4      9
4      10
4      11
4      12
4      13
4      15
4      16
4      17
4      18
4      19
5      45
5      6
5      7
5      8
5      9
5      10
5      11
5      12
5      13
5      14
5      15
5      16
5      17
5      18
5      19
6      10
6      7
6      8
6      9
6      11
6      12
6      13
6      14
6      15
6      16
6      17
6      18
6      19
6      20
6      21
6      22
7      59
7      8
7      9
7      10
7      11
7      12
7      13
7      14
7      15
7      16
7      17
7      18
7      19
7      20
7      21
8      23
8      19
8      9
8      10
8      11
8      12
8      13
8      14
8      15
8      16
8      17
8      18
8      20
8      21
8      22
8      24
9      23
9      22
9      10
9      11
9      12
9      13
9      14
9      15
9      16
9      17
9      18
9      19
9      20
9      21
9      24
9      25
10      44
10      12
10      11
10      13
10      14
10      15
10      16
10      17
10      18
10      19
10      20
10      21
10      22
10      23
10      24
10      25
11      47
11      13
11      15
11      12
11      14
11      16
11      17
11      18
11      19
11      20
11      21
11      22
11      23
11      24
11      25
11      26
11      27
12      27
12      13
12      14
12      15
12      16
12      17
12      18
12      19
12      20
12      21
12      22
12      23
12      24
12      25
12      26
13      61
13      29
13      33
13      35
13      14
13      15
13      16
13      17
13      18
13      19
13      20
13      21
13      22
13      23
13      24
13      25
13      26
13      27
14      57
14      15
14      16
14      17
14      18
14      19
14      20
14      21
14      22
14      23
14      24
14      25
14      26
14      27
14      28
15      39
15      16
15      24
15      17
15      18
15      19
15      20
15      21
15      22
15      23
15      25
15      26
15      27
15      28
15      29
15      30
15      31
16      53
16      17
16      43
16      18
16      19
16      20
16      21
16      22
16      23
16      24
16      25
16      26
16      27
16      28
16      29
16      30
16      31
17      62
17      18
17      19
17      20
17      21
17      22
17      23
17      24
17      25
17      26
17      27
17      28
17      29
17      30
17      31
18      21
18      19
18      20
18      22
18      23
18      24
18      25
18      26
18      27
18      28
18      29
18      30
18      31
18      32
18      33
19      45
19      26
19      48
19      20
19      21
19      22
19      23
19      24
19      25
19      27
19      28
19      29
19      30
19      31
19      32
19      33
19      34
20      31
20      21
20      22
20      23
20      24
20      25
20      26
20      27
20      28
20      29
20      30
20      32
20      33
20      34
20      35
21      32
21      22
21      23
21      24
21      25
21      26
21      27
21      28
21      29
21      30
21      31
21      33
21      34
21      35
21      36
22      25
22      23
22      24
22      26
22      27
22      28
22      29
22      30
22      31
22      32
22      33
22      34
22      35
22      36
22      37
23      55
