|V|=15, |E|=60

id   workload
0      1
1      506
2      804
3      102
4      861
5      682
6      242
7      551
8      522
9      619
10      953
11      498
12      359
13      855
14      1

src    dst
0      9
0      1
0      2
0      3
0      4
1      5
1      2
1      3
1      4
1      6
1      7
1      8
2      7
2      3
2      4
2      5
3      13
3      8
3      4
3      5
3      6
4      11
4      5
4      6
4      7
5      14
5      6
5      10
5      7
5      8
5      9
6      7
6      8
6      9
6      10
7      9
7      8
7      10
7      11
8      13
8      9
8      10
8      11
9      12
9      10
9      11
9      13
10      11
10      12
10      13
10      14
11      14
11      12
11      13
12      13
12      14
12      14
13      14
13      14
13      14
