|V|=20, |E|=80

id   workload
0      1
1      424
2      49
3      242
4      74
5      478
6      115
7      17
8      376
9      211
10      238
11      43
12      160
13      42
14      110
15      112
16      346
17      422
18      399
19      1

src    dst
0      5
0      1
0      2
0      9
0      13
0      3
0      4
0      6
1      7
1      2
1      3
1      4
2      14
2      3
2      6
2      4
2      5
2      7
3      14
3      4
3      5
3      6
3      7
4      10
4      5
4      6
4      7
5      14
5      6
5      7
5      8
6      8
6      7
6      9
6      10
7      11
7      8
7      9
7      10
8      18
8      15
8      16
8      9
8      10
8      11
9      14
9      10
9      11
9      12
10      14
10      11
10      12
10      13
11      19
11      12
11      13
11      14
11      15
12      19
12      13
12      14
12      15
13      19
13      14
13      15
14      18
14      15
14      16
15      17
15      16
15      18
16      18
16      17
16      19
17      18
17      19
17      19
18      19
18      19
18      19
