|V|=15, |E|=60

id   workload
0      1
1      158
2      368
3      421
4      400
5      135
6      58
7      286
8      496
9      409
10      375
11      95
12      254
13      340
14      1

src    dst
0      6
0      1
0      4
0      2
0      3
0      5
1      13
1      2
1      3
1      8
1      4
1      5
1      6
2      6
2      3
2      4
2      5
3      14
3      4
3      5
3      6
4      5
4      6
4      7
4      8
5      7
5      6
5      8
5      9
6      10
6      7
6      8
6      9
7      13
7      8
7      9
7      10
8      9
8      10
8      11
8      12
9      10
9      11
9      12
9      13
10      14
10      11
10      12
10      13
10      14
11      12
11      13
11      14
11      14
12      13
12      14
12      14
13      14
13      14
13      14
