|V|=35, |E|=500

id   workload
0      1
1      328
2      57
3      457
4      484
5      577
6      499
7      73
8      943
9      991
10      337
11      753
12      92
13      362
14      555
15      779
16      880
17      980
18      457
19      24
20      415
21      108
22      576
23      235
24      627
25      252
26      86
27      733
28      287
29      648
30      717
31      652
32      182
33      130
34      1

src    dst
0      19
0      1
0      2
0      4
0      3
0      5
0      6
0      7
0      8
0      9
0      10
0      11
0      12
0      13
0      14
0      15
0      16
0      17
1      14
1      3
1      9
1      22
1      2
1      4
1      5
1      6
1      7
1      8
1      10
1      11
1      12
1      13
1      15
1      16
1      17
1      18
2      27
2      6
2      7
2      11
2      3
2      4
2      5
2      8
2      9
2      10
2      12
2      13
2      14
2      15
2      16
2      17
2      18
2      19
3      19
3      5
3      4
3      6
3      7
3      8
3      9
3      10
3      11
3      12
3      13
3      14
3      15
3      16
3      17
3      18
4      24
4      8
4      5
4      6
4      7
4      9
4      10
4      11
4      12
4      13
4      14
4      15
4      16
4      17
4      18
4      19
5      19
5      6
5      7
5      8
5      9
5      10
5      11
5      12
5      13
5      14
5      15
5      16
5      17
5      18
6      27
6      7
6      8
6      9
6      10
6      11
6      12
6      13
6      14
6      15
6      16
6      17
6      18
6      19
7      25
7      15
7      8
7      9
7      10
7      11
7      12
7      13
7      14
7      16
7      17
7      18
7      19
7      20
7      21
8      19
8      9
8      10
8      11
8      12
8      13
8      14
8      15
8      16
8      17
8      18
8      20
8      21
8      22
9      24
9      10
9      18
9      11
9      12
9      13
9      14
9      15
9      16
9      17
9      19
9      20
9      21
9      22
9      23
9      25
10      14
10      13
10      11
10      12
10      15
10      16
10      17
10      18
10      19
10      20
10      21
10      22
10      23
10      24
10      25
11      34
11      12
11      21
11      13
11      14
11      15
11      16
11      17
11      18
11      19
11      20
11      22
11      23
11      24
11      25
11      26
12      19
12      13
12      14
12      15
12      16
12      17
12      18
12      20
12      21
12      22
12      23
12      24
12      25
12      26
13      24
13      16
13      14
13      15
13      17
13      18
13      19
13      20
13      21
13      22
13      23
13      25
13      26
13      27
13      28
14      33
14      15
14      16
14      17
14      18
14      19
14      20
14      21
14      22
14      23
14      24
14      25
14      26
14      27
15      23
15      17
15      16
15      18
15      19
15      20
15      21
15      22
15      24
15      25
15      26
15      27
15      28
15      29
15      30
16      26
16      17
16      18
16      19
16      20
16      21
16      22
16      23
16      24
16      25
16      27
16      28
16      29
16      30
17      31
17      18
17      19
17      20
17      21
17      22
17      23
17      24
17      25
17      26
17      27
17      28
17      29
17      30
18      28
18      19
18      20
18      21
18      22
18      23
18      24
18      25
18      26
18      27
18      29
18      30
18      31
18      32
19      20
19      21
19      22
19      23
19      24
19      25
19      26
19      27
19      28
19      29
19      30
19      31
19      32
19      33
20      31
20      21
20      22
20      23
20      24
20      25
20      26
20      27
20      28
20      29
20      30
20      32
20      33
20      34
21      26
21      22
21      23
21      24
21      25
21      27
21      28
21      29
21      30
21      31
21      32
21      33
21      34
21      34
22      23
22      24
22      25
22      26
22      27
22      28
22      29
22      30
22      31
22      32
22      33
22      34
22      34
22      34
23      25
23      24
23      26
23      27
23      28
23      29
23      30
23      31
23      32
23      33
23      34
23      34
23      34
23      34
24      33
24      25
24      26
24      27
24      28
24      29
24      30
24      31
24      32
24      34
24      34
24      34
24      34
24      34
25      31
25      26
25      27
25      28
25      29
25      30
25      32
25      33
25      34
25      34
25      34
25      34
25      34
25      34
26      32
26      27
26      28
26      29
26      30
26      31
26      33
26      34
26      34
26      34
26      34
26      34
26      34
26      34
27      29
27      28
27      30
27      31
27      32
27      33
27      34
27      34
27      34
27      34
27      34
27      34
27      34
27      34
28      30
28      29
28      31
28      32
28      33
28      34
28      34
28      34
28      34
28      34
28      34
28      34
28      34
28      34
29      33
29      30
29      31
29      32
29      34
29      34
29      34
29      34
29      34
29      34
29      34
29      34
29      34
29      34
30      34
30      31
30      32
30      33
30      34
30      34
30      34
30      34
30      34
30      34
30      34
30      34
30      34
30      34
31      32
31      33
31      34
31      34
31      34
31      34
31      34
31      34
31      34
31      34
31      34
31      34
31      34
31      34
32      33
32      34
32      34
32      34
32      34
32      34
32      34
32      34
32      34
32      34
32      34
32      34
32      34
32      34
33      34
33      34
33      34
33      34
33      34
33      34
33      34
33      34
33      34
33      34
33      34
33      34
33      34
33      34
