|V|=20, |E|=80

id   workload
0      1
1      880
2      335
3      50
4      585
5      608
6      364
7      479
8      581
9      109
10      805
11      396
12      784
13      22
14      667
15      211
16      209
17      676
18      869
19      1

src    dst
0      14
0      1
0      2
0      3
0      4
1      15
1      2
1      4
1      12
1      3
1      5
1      6
2      7
2      3
2      4
2      5
2      6
3      17
3      6
3      4
3      5
3      7
4      8
4      5
4      6
4      7
4      9
5      9
5      6
5      7
5      8
6      7
6      10
6      8
6      9
6      11
7      9
7      11
7      8
7      10
7      12
8      9
8      10
8      11
8      12
9      19
9      10
9      11
9      12
10      14
10      13
10      11
10      12
10      15
11      18
11      12
11      13
11      14
12      16
12      13
12      14
12      15
13      16
13      14
13      15
14      17
14      15
14      16
15      17
15      16
15      18
16      17
16      18
16      19
17      18
17      19
17      19
18      19
18      19
18      19
