|V|=20, |E|=80

id   workload
0      1
1      365
2      435
3      491
4      605
5      954
6      10
7      350
8      298
9      435
10      68
11      925
12      140
13      266
14      913
15      593
16      314
17      942
18      848
19      1

src    dst
0      5
0      1
0      2
0      4
0      3
0      6
0      7
1      13
1      2
1      3
1      4
2      17
2      3
2      4
2      5
2      6
3      5
3      8
3      4
3      6
3      7
4      6
4      5
4      7
4      8
5      10
5      7
5      6
5      8
5      9
6      9
6      15
6      7
6      8
6      10
7      19
7      8
7      9
7      10
8      14
8      9
8      10
8      11
9      17
9      10
9      11
9      12
10      11
10      12
10      13
10      14
11      12
11      13
11      14
11      15
12      19
12      13
12      14
12      15
13      16
13      14
13      15
13      17
14      16
14      15
14      17
14      18
15      16
15      17
15      18
15      19
16      18
16      17
16      19
17      18
17      19
17      19
18      19
18      19
18      19
