|V|=15, |E|=60

id   workload
0      1
1      241
2      463
3      206
4      463
5      357
6      314
7      276
8      185
9      92
10      428
11      92
12      366
13      316
14      1

src    dst
0      13
0      1
0      9
0      2
0      3
0      4
1      4
1      2
1      6
1      3
1      5
1      7
2      3
2      4
2      5
2      6
3      10
3      5
3      7
3      4
3      6
3      8
4      14
4      5
4      6
4      7
5      8
5      6
5      7
5      9
6      10
6      7
6      8
6      9
7      12
7      8
7      9
7      10
8      13
8      11
8      9
8      10
8      12
9      10
9      11
9      12
9      13
10      14
10      11
10      12
10      13
11      13
11      12
11      14
12      14
12      13
12      14
13      14
13      14
13      14
