|V|=20, |E|=80

id   workload
0      1
1      343
2      231
3      17
4      35
5      54
6      168
7      54
8      420
9      339
10      366
11      361
12      292
13      275
14      109
15      102
16      139
17      426
18      260
19      1

src    dst
0      11
0      1
0      2
0      3
0      4
1      15
1      2
1      3
1      4
1      5
2      3
2      4
2      7
2      5
2      6
2      8
3      12
3      5
3      4
3      6
3      7
4      16
4      6
4      5
4      7
4      8
5      11
5      8
5      6
5      7
5      9
6      14
6      7
6      8
6      9
7      19
7      8
7      9
7      10
8      9
8      10
8      11
8      12
9      10
9      11
9      12
9      13
10      11
10      12
10      13
10      14
11      13
11      12
11      14
11      15
12      19
12      13
12      14
12      15
13      15
13      17
13      14
13      16
13      18
14      16
14      15
14      17
14      18
15      16
15      17
15      18
16      19
16      17
16      18
17      18
17      19
17      19
18      19
18      19
18      19
