|V|=15, |E|=60

id   workload
0      1
1      282
2      548
3      975
4      855
5      54
6      776
7      364
8      909
9      144
10      674
11      47
12      168
13      408
14      1

src    dst
0      4
0      1
0      6
0      7
0      2
0      3
0      5
1      8
1      2
1      5
1      3
1      4
1      6
2      12
2      3
2      4
2      5
2      6
3      11
3      4
3      5
3      6
4      12
4      5
4      6
4      7
5      13
5      6
5      7
5      8
6      11
6      9
6      7
6      8
6      10
7      14
7      8
7      9
7      10
8      12
8      10
8      9
8      11
8      13
9      14
9      10
9      11
9      12
10      14
10      11
10      12
11      14
11      12
11      13
12      14
12      13
12      14
13      14
13      14
13      14
