|V|=20, |E|=80

id   workload
0      1
1      418
2      902
3      164
4      727
5      495
6      983
7      309
8      849
9      597
10      321
11      633
12      348
13      317
14      184
15      20
16      766
17      742
18      347
19      1

src    dst
0      14
0      1
0      3
0      2
0      4
0      5
1      4
1      2
1      5
1      12
1      3
1      6
1      7
2      14
2      9
2      3
2      4
2      5
3      11
3      4
3      5
3      6
4      11
4      5
4      6
4      7
5      7
5      6
5      8
5      9
5      10
6      8
6      10
6      7
6      9
6      11
7      19
7      8
7      9
7      10
8      13
8      9
8      10
8      11
9      16
9      10
9      11
9      12
10      16
10      11
10      12
10      13
11      14
11      12
11      13
11      15
12      19
12      13
12      14
12      15
13      15
13      14
13      16
13      17
14      19
14      15
14      16
14      17
15      17
15      16
15      18
16      18
16      17
16      19
17      18
17      19
17      19
18      19
18      19
18      19
