|V|=20, |E|=80

id   workload
0      1
1      193
2      178
3      234
4      301
5      323
6      383
7      45
8      81
9      214
10      168
11      443
12      109
13      148
14      274
15      223
16      155
17      371
18      115
19      1

src    dst
0      1
0      3
0      2
0      4
0      5
1      13
1      2
1      4
1      3
1      5
1      6
2      10
2      9
2      3
2      4
2      5
3      5
3      7
3      4
3      6
3      8
4      12
4      5
4      6
4      7
5      6
5      7
5      8
5      9
6      8
6      17
6      7
6      9
6      10
7      10
7      8
7      9
7      11
8      19
8      9
8      10
8      11
9      13
9      10
9      11
9      12
10      18
10      11
10      12
10      13
10      14
11      16
11      14
11      12
11      13
11      15
12      16
12      13
12      14
12      15
13      15
13      14
13      16
13      17
14      19
14      15
14      16
14      17
15      16
15      17
15      18
16      18
16      17
16      19
17      19
17      18
17      19
18      19
18      19
18      19
