|V|=15, |E|=60

id   workload
0      1
1      496
2      310
3      187
4      904
5      864
6      401
7      692
8      832
9      840
10      752
11      766
12      260
13      240
14      1

src    dst
0      9
0      1
0      2
0      3
0      4
0      5
1      9
1      3
1      2
1      4
1      5
2      12
2      4
2      6
2      3
2      5
2      7
3      10
3      7
3      4
3      5
3      6
4      13
4      5
4      6
4      7
4      8
5      10
5      6
5      7
5      8
6      13
6      7
6      8
6      9
7      8
7      9
7      10
7      11
8      14
8      11
8      9
8      10
8      12
9      12
9      10
9      11
9      13
10      13
10      11
10      12
11      14
11      12
11      13
12      14
12      13
12      14
13      14
13      14
13      14
