|V|=15, |E|=60

id   workload
0      1
1      306
2      360
3      385
4      227
5      81
6      336
7      64
8      470
9      416
10      320
11      438
12      453
13      315
14      1

src    dst
0      8
0      1
0      5
0      2
0      3
0      4
1      12
1      2
1      3
1      4
1      5
1      6
2      10
2      3
2      4
2      5
3      7
3      4
3      5
3      6
3      8
4      9
4      5
4      6
4      7
5      9
5      6
5      7
5      8
5      10
6      9
6      7
6      8
6      10
7      10
7      8
7      9
7      11
8      13
8      9
8      10
8      11
9      12
9      11
9      10
9      13
9      14
10      14
10      11
10      12
10      13
11      14
11      12
11      13
12      13
12      14
12      14
13      14
13      14
13      14
