|V|=15, |E|=60

id   workload
0      1
1      337
2      439
3      313
4      149
5      716
6      899
7      481
8      815
9      759
10      546
11      620
12      49
13      514
14      1

src    dst
0      13
0      1
0      2
0      3
0      4
1      11
1      2
1      3
1      4
1      5
2      14
2      3
2      4
2      6
2      7
2      5
2      8
2      9
3      14
3      5
3      4
3      6
3      7
4      9
4      5
4      6
4      7
5      9
5      6
5      7
5      8
6      8
6      7
6      9
6      10
7      12
7      8
7      9
7      10
8      12
8      9
8      10
8      11
9      12
9      10
9      11
9      13
9      14
10      11
10      12
10      13
11      14
11      12
11      13
12      13
12      14
12      14
13      14
13      14
13      14
