|V|=15, |E|=60

id   workload
0      1
1      209
2      614
3      917
4      112
5      757
6      382
7      563
8      801
9      305
10      57
11      307
12      70
13      501
14      1

src    dst
0      10
0      1
0      6
0      2
0      3
0      4
1      9
1      2
1      4
1      8
1      3
1      5
1      6
2      9
2      3
2      4
2      5
2      6
3      10
3      4
3      5
3      6
4      5
4      6
4      7
4      8
5      7
5      6
5      8
5      9
6      10
6      7
6      8
6      9
7      10
7      13
7      8
7      9
7      11
8      11
8      9
8      10
8      12
9      11
9      10
9      12
9      13
10      12
10      11
10      13
10      14
11      14
11      12
11      13
12      14
12      13
12      14
13      14
13      14
13      14
