|V|=15, |E|=60

id   workload
0      1
1      192
2      67
3      116
4      47
5      386
6      152
7      98
8      66
9      464
10      140
11      40
12      164
13      422
14      1

src    dst
0      5
0      1
0      2
0      3
0      4
0      6
1      14
1      3
1      7
1      8
1      2
1      4
1      5
2      12
2      4
2      3
2      5
2      6
3      6
3      9
3      4
3      5
3      7
4      11
4      5
4      6
4      7
5      6
5      7
5      8
5      9
6      10
6      7
6      8
6      9
7      10
7      8
7      9
7      11
8      12
8      9
8      10
8      11
9      10
9      13
9      11
9      12
9      14
10      12
10      11
10      13
11      12
11      13
11      14
12      14
12      13
12      14
13      14
13      14
13      14
