|V|=15, |E|=60

id   workload
0      1
1      143
2      455
3      49
4      343
5      385
6      297
7      360
8      161
9      180
10      23
11      345
12      277
13      127
14      1

src    dst
0      12
0      1
0      4
0      2
0      3
0      5
1      10
1      2
1      5
1      3
1      4
1      6
2      9
2      3
2      4
2      5
2      6
3      14
3      8
3      4
3      5
3      6
4      7
4      5
4      6
4      8
5      6
5      7
5      8
5      9
6      9
6      7
6      8
6      10
7      9
7      8
7      10
7      11
8      13
8      9
8      10
8      11
9      12
9      10
9      11
9      13
10      13
10      11
10      12
10      14
10      14
11      13
11      12
11      14
12      14
12      13
12      14
13      14
13      14
13      14
