|V|=20, |E|=80

id   workload
0      1
1      166
2      21
3      430
4      436
5      459
6      66
7      202
8      397
9      173
10      158
11      28
12      220
13      446
14      49
15      385
16      370
17      108
18      391
19      1

src    dst
0      15
0      1
0      8
0      9
0      2
0      3
0      4
1      17
1      2
1      3
1      4
1      5
1      6
2      11
2      6
2      3
2      4
2      5
3      19
3      4
3      5
3      6
3      7
4      11
4      5
4      7
4      6
4      8
4      9
5      16
5      6
5      7
5      8
6      10
6      7
6      8
6      9
7      13
7      8
7      9
7      10
8      15
8      12
8      9
8      10
8      11
9      18
9      10
9      11
9      12
10      17
10      11
10      12
10      13
11      19
11      12
11      13
11      14
12      16
12      13
12      14
13      16
13      14
13      15
13      17
14      19
14      15
14      16
15      18
15      16
15      17
16      17
16      18
16      19
17      18
17      19
17      19
18      19
18      19
18      19
