|V|=20, |E|=80

id   workload
0      1
1      303
2      139
3      283
4      173
5      254
6      50
7      180
8      312
9      163
10      69
11      131
12      284
13      58
14      277
15      482
16      242
17      419
18      439
19      1

src    dst
0      14
0      1
0      2
0      3
0      4
0      6
0      5
0      7
0      8
1      7
1      5
1      2
1      3
1      4
2      17
2      3
2      4
2      5
3      19
3      12
3      4
3      5
3      6
4      10
4      5
4      6
4      7
5      9
5      6
5      7
5      8
6      10
6      7
6      8
6      9
7      18
7      8
7      9
7      10
7      11
8      16
8      9
8      10
8      11
9      19
9      11
9      10
9      12
9      13
10      16
10      11
10      12
10      13
11      14
11      12
11      13
11      15
12      13
12      14
12      15
12      16
13      16
13      14
13      15
13      17
14      15
14      16
14      17
15      18
15      16
15      17
16      17
16      18
16      19
17      18
17      19
17      19
18      19
18      19
18      19
