|V|=15, |E|=60

id   workload
0      1
1      317
2      260
3      634
4      639
5      783
6      966
7      82
8      231
9      897
10      321
11      59
12      304
13      439
14      1

src    dst
0      5
0      1
0      2
0      3
0      4
1      13
1      2
1      3
1      4
1      5
2      13
2      3
2      4
2      5
2      6
2      7
3      9
3      4
3      5
3      6
4      6
4      5
4      7
4      8
5      9
5      6
5      7
5      8
6      7
6      8
6      9
6      10
6      11
7      10
7      8
7      9
7      11
8      9
8      10
8      11
8      12
9      14
9      11
9      10
9      12
9      13
10      12
10      11
10      13
10      14
11      14
11      12
11      13
11      14
12      13
12      14
12      14
13      14
13      14
13      14
