|V|=20, |E|=80

id   workload
0      1
1      351
2      43
3      436
4      369
5      446
6      281
7      256
8      218
9      454
10      222
11      12
12      28
13      239
14      193
15      94
16      199
17      474
18      29
19      1

src    dst
0      3
0      1
0      2
0      4
0      8
0      5
0      6
0      7
1      12
1      2
1      3
1      4
2      19
2      11
2      3
2      4
2      5
3      18
3      5
3      10
3      4
3      6
3      7
4      7
4      5
4      6
4      8
5      6
5      7
5      8
5      9
6      12
6      9
6      13
6      7
6      8
6      10
7      17
7      8
7      9
7      10
8      12
8      9
8      10
8      11
9      14
9      10
9      11
9      12
10      14
10      11
10      12
10      13
11      16
11      12
11      13
11      14
12      15
12      13
12      14
12      16
13      16
13      14
13      15
13      17
14      16
14      15
14      17
15      19
15      16
15      17
16      19
16      17
16      18
17      19
17      18
17      19
18      19
18      19
18      19
