|V|=20, |E|=80

id   workload
0      1
1      200
2      197
3      347
4      81
5      474
6      26
7      158
8      191
9      246
10      465
11      407
12      110
13      440
14      265
15      417
16      176
17      265
18      245
19      1

src    dst
0      11
0      1
0      2
0      3
0      4
1      19
1      2
1      3
1      4
1      5
1      6
2      4
2      5
2      3
2      6
2      7
3      10
3      7
3      12
3      4
3      5
3      6
4      8
4      5
4      6
4      7
5      15
5      6
5      9
5      7
5      8
5      10
6      8
6      7
6      9
6      10
7      18
7      8
7      9
7      10
8      16
8      9
8      10
8      11
9      11
9      10
9      12
9      13
10      16
10      11
10      12
10      13
11      17
11      12
11      13
11      14
12      14
12      13
12      15
12      16
12      17
13      16
13      14
13      15
13      17
14      19
14      15
14      16
15      16
15      17
15      18
16      17
16      18
16      19
17      18
17      19
17      19
18      19
18      19
18      19
