|V|=15, |E|=60

id   workload
0      1
1      339
2      573
3      193
4      515
5      377
6      762
7      768
8      967
9      866
10      802
11      863
12      192
13      177
14      1

src    dst
0      12
0      1
0      2
0      3
0      4
0      5
0      6
1      14
1      7
1      9
1      2
1      3
1      4
2      4
2      3
2      5
2      6
3      11
3      5
3      6
3      4
3      7
3      8
4      10
4      8
4      5
4      6
4      7
5      14
5      6
5      7
5      8
6      12
6      7
6      8
6      9
7      13
7      8
7      9
7      10
8      13
8      9
8      10
8      11
9      10
9      11
9      12
9      13
10      11
10      12
10      13
11      14
11      12
11      13
12      14
12      13
12      14
13      14
13      14
13      14
