|V|=15, |E|=60

id   workload
0      1
1      42
2      234
3      192
4      428
5      211
6      121
7      18
8      246
9      444
10      273
11      371
12      85
13      173
14      1

src    dst
0      1
0      3
0      4
0      2
0      5
0      6
1      2
1      12
1      3
1      4
1      5
2      8
2      7
2      3
2      4
2      5
3      14
3      4
3      5
3      6
4      5
4      6
4      7
4      8
5      6
5      7
5      8
5      9
6      9
6      7
6      8
6      10
7      10
7      8
7      9
7      11
8      10
8      11
8      9
8      12
8      13
9      14
9      10
9      11
9      12
10      14
10      11
10      12
10      13
11      14
11      12
11      13
11      14
12      13
12      14
12      14
12      14
13      14
13      14
13      14
