|V|=20, |E|=80

id   workload
0      1
1      92
2      129
3      459
4      47
5      153
6      477
7      332
8      410
9      99
10      323
11      106
12      379
13      365
14      335
15      463
16      323
17      70
18      32
19      1

src    dst
0      4
0      1
0      2
0      5
0      6
0      9
0      3
0      7
0      8
1      3
1      12
1      2
1      4
1      5
2      16
2      7
2      3
2      4
2      5
3      17
3      4
3      5
3      6
4      10
4      5
4      6
4      7
5      11
5      6
5      7
5      8
6      14
6      8
6      7
6      9
6      10
7      13
7      8
7      9
7      10
8      10
8      9
8      11
8      12
9      17
9      10
9      11
9      12
10      17
10      11
10      12
10      13
11      18
11      12
11      13
11      14
12      15
12      13
12      14
12      16
13      19
13      14
13      15
13      16
14      18
14      15
14      16
14      17
15      19
15      16
15      17
16      19
16      17
16      18
17      18
17      19
17      19
18      19
18      19
18      19
