|V|=15, |E|=60

id   workload
0      1
1      441
2      295
3      136
4      287
5      267
6      252
7      303
8      276
9      10
10      364
11      140
12      117
13      288
14      1

src    dst
0      4
0      1
0      3
0      2
0      5
0      6
1      4
1      2
1      6
1      3
1      5
1      7
2      12
2      3
2      4
2      5
3      4
3      5
3      6
3      7
4      5
4      7
4      8
4      6
4      9
4      10
5      9
5      6
5      7
5      8
6      13
6      7
6      8
6      9
7      12
7      8
7      9
7      10
8      10
8      9
8      11
8      12
9      14
9      10
9      11
9      12
10      11
10      12
10      13
10      14
11      14
11      12
11      13
11      14
12      14
12      13
12      14
13      14
13      14
13      14
