|V|=20, |E|=80

id   workload
0      1
1      892
2      862
3      280
4      409
5      299
6      426
7      536
8      909
9      668
10      513
11      171
12      98
13      925
14      39
15      525
16      716
17      681
18      47
19      1

src    dst
0      17
0      1
0      2
0      13
0      3
0      4
0      5
1      18
1      12
1      2
1      3
1      4
2      18
2      3
2      4
2      5
2      6
3      5
3      4
3      6
3      7
3      10
3      11
3      8
3      9
3      12
4      18
4      5
4      6
4      7
5      19
5      8
5      9
5      6
5      7
5      10
6      17
6      7
6      8
6      9
7      17
7      8
7      9
7      10
8      19
8      9
8      10
8      11
9      14
9      16
9      10
9      11
9      12
10      17
10      11
10      12
11      15
11      12
11      13
12      18
12      13
12      14
13      15
13      14
13      16
14      17
14      15
14      16
15      18
15      16
15      17
16      19
16      17
16      18
17      19
17      18
17      19
18      19
18      19
18      19
