|V|=15, |E|=60

id   workload
0      1
1      177
2      342
3      480
4      119
5      30
6      321
7      156
8      106
9      435
10      400
11      212
12      204
13      433
14      1

src    dst
0      4
0      1
0      2
0      3
0      5
1      7
1      2
1      3
1      12
1      4
1      5
1      6
2      4
2      8
2      3
2      5
2      6
3      13
3      6
3      4
3      5
3      7
4      7
4      5
4      6
4      8
4      9
5      14
5      6
5      7
5      8
6      11
6      7
6      8
6      9
7      9
7      8
7      10
7      11
8      9
8      10
8      11
8      12
8      13
9      14
9      10
9      11
9      12
10      13
10      11
10      12
11      14
11      12
11      13
12      13
12      14
12      14
13      14
13      14
13      14
