|V|=20, |E|=80

id   workload
0      1
1      481
2      79
3      137
4      323
5      339
6      392
7      77
8      366
9      287
10      447
11      444
12      109
13      331
14      414
15      49
16      42
17      204
18      416
19      1

src    dst
0      11
0      1
0      3
0      6
0      10
0      2
0      4
0      5
1      13
1      2
1      7
1      3
1      4
1      5
2      15
2      3
2      4
2      5
3      14
3      4
3      5
3      6
3      7
4      18
4      5
4      12
4      6
4      7
4      8
5      15
5      6
5      7
5      8
6      8
6      7
6      9
6      10
7      17
7      9
7      8
7      10
7      11
8      17
8      9
8      10
8      11
9      11
9      10
9      12
9      13
10      18
10      11
10      12
10      13
11      17
11      12
11      13
11      14
12      18
12      13
12      14
12      15
13      16
13      14
13      15
14      19
14      15
14      16
15      19
15      16
15      17
16      19
16      17
16      18
17      18
17      19
17      19
18      19
18      19
18      19
