cost        CG2        HBCS        ScaleStar
2        4261.35        5166.18        4289.82
3        3261.96        4184.42        3265.36
4        2760.46        3130.64        2781.64
5        2262.36        2961.56        2262.36
6        2095.83        2423.58        2101.36
7        1930.01        2272.92        1938.23
8        1794.97        1803.47        1820.29
9        1709.23        1757.64        1820.29
10        1639.03        1721.04        1820.29
11        1565.58        1698.76        1820.29
12        1516.45        1665.01        1820.29
13        1475.56        1639.37        1820.29
14        1433.67        1633.06        1820.29
15        1404.47        1573.78        1820.29
16        1371.64        1558.84        1820.29
17        1348.13        1525.41        1820.29
18        1326.71        1525.41        1820.29
19        1303.1        1521.85        1820.29
20        1285.26        1505.41        1820.29
21        1267.7        1267.7        1820.29
