cost        CG2        HBCS        ScaleStar
2        3714.9        4598.55        3730.63
3        2853.21        3654.62        2854.91
4        2426.47        2852.22        2429.98
5        1990.53        2637.52        2016.39
6        1832.79        2354.97        1835.2
7        1684.75        1885.91        1684.82
8        1564        1568.58        1590.75
9        1491.69        1528.92        1590.75
10        1434.87        1495.97        1590.75
11        1366.44        1482.91        1590.75
12        1326.38        1461.29        1590.75
13        1285.14        1447.07        1590.75
14        1250.21        1423.61        1590.75
15        1225.01        1392.11        1590.75
16        1196.68        1362.47        1590.75
17        1175.39        1337.64        1590.75
18        1157.73        1325.09        1590.75
19        1137.65        1315.35        1590.75
20        1122.11        1313.37        1590.75
21        1107.84        1107.84        1590.75
