cost        CG2        HBCS        ScaleStar
2        4112.6        4975.14        4135.55
3        3150.61        3965.76        3151.04
4        2666.75        3071.35        2674.4
5        2201.38        2738.58        2222.91
6        2022.38        2608.6        2024.22
7        1862.23        1971.88        1869.73
8        1729.55        1749.43        1757.39
9        1649.9        1678.73        1757.39
10        1584.71        1642.15        1757.39
11        1512        1628.79        1757.39
12        1465.37        1597        1757.39
13        1419.96        1581.44        1757.39
14        1382.26        1558.95        1757.39
15        1354.97        1534.23        1757.39
16        1320.97        1507.3        1757.39
17        1300.08        1497.12        1757.39
18        1281.3        1459.87        1757.39
19        1257.4        1456.16        1757.39
20        1239.72        1447.01        1757.39
21        1222.81        1222.81        1757.39
