cost        CG2        HBCS        ScaleStar
1        3703        4553.21        3731.48
2        2830.26        3594.2        2837.91
3        2405.05        2802.42        2410.58
4        2039.76        2582.63        2036.5
5        1822.16        2291.15        1823.44
6        1678.16        1948.39        1676.74
7        1554.62        1564.05        1575.88
8        1482.52        1515.14        1575.88
9        1416.05        1482.45        1575.88
10        1357.57        1456.46        1575.88
11        1314.35        1438.03        1575.88
12        1276.38        1425.35        1575.88
13        1242.06        1398.63        1575.88
14        1214.78        1380.23        1575.88
15        1187.09        1354.8        1575.88
16        1167.47        1344.35        1575.88
17        1148.16        1317.6        1575.88
18        1129.45        1304.3        1575.88
19        1113.29        1300.24        1575.88
20        1097.48        1097.48        1575.88
