cost        CG2        HBCS        ScaleStar
1        4222.75        5046.19        4227.42
2        3227.4        4200.22        3228.04
3        2732.7        3175.76        2744.18
4        2242.46        2976.65        2285.95
5        2076        2603.43        2076.85
6        1909.9        2228.37        1913.23
7        1773.12        1776.49        1799.47
8        1688.44        1731.38        1799.47
9        1615.16        1704.18        1799.47
10        1547.63        1663.91        1799.47
11        1501.5        1652.86        1799.47
12        1459.7        1623        1799.47
13        1417.42        1585.04        1799.47
14        1390.39        1567.3        1799.47
15        1355.49        1532.14        1799.47
16        1331.02        1515.88        1799.47
17        1310.56        1506.04        1799.47
18        1287.38        1496.44        1799.47
19        1269.24        1491.76        1799.47
20        1252.27        1252.27        1799.47
