cost        CG2        HBCS        ScaleStar
2        4798.82        5796.94        4790.75
3        3641.12        4572.09        3649.84
4        3082.89        3556.13        3096.7
5        2546.96        3168.88        2601.22
6        2343.67        2954.54        2342.96
7        2158.3        2421.87        2159.65
8        2001.62        2018.65        2033.21
9        1908.93        1958.9        2033.21
10        1825.82        1916.21        2033.21
11        1749.26        1903.71        2033.21
12        1693.78        1871.62        2033.21
13        1642.37        1829.36        2033.21
14        1601.07        1807.67        2033.21
15        1567.37        1769.99        2033.21
16        1530.72        1743.27        2033.21
17        1503.88        1722.79        2033.21
18        1479.96        1700.36        2033.21
19        1455.48        1690.79        2033.21
20        1435.84        1686.43        2033.21
21        1415.98        1415.98        2033.21
