cost        CG2        HBCS        ScaleStar
2        3687.12        4497.81        3710.92
3        2825.22        3676.29        2829.9
4        2390.45        2832.63        2401.64
5        1964.49        2620.27        2022.83
6        1813.23        2336.23        1819.18
7        1668.59        1736.27        1674.47
8        1553.09        1557.91        1573.67
9        1479.89        1510.26        1573.67
10        1424.64        1474.14        1573.67
11        1353.68        1454.35        1573.67
12        1313.44        1429.49        1573.67
13        1271.07        1413.16        1573.67
14        1238.86        1397.83        1573.67
15        1212.54        1369.19        1573.67
16        1184.86        1339.97        1573.67
17        1164.68        1314.93        1573.67
18        1149.4        1314.93        1573.67
19        1127.33        1306.56        1573.67
20        1112.32        1294.76        1573.67
21        1097.28        1097.28        1573.67
