cost        CG2        HBCS        ScaleStar
1        4513.22        5576.15        4543.82
2        3451.57        4352.79        3457.1
3        2922.88        3445.55        2937.11
4        2397.58        3083.52        2397.58
5        2220.99        2906.65        2224.81
6        2047.45        2332.83        2052.55
7        1901.99        1928.8        1929.08
8        1812.03        1845.15        1929.08
9        1733.38        1837.07        1929.08
10        1660.24        1789.97        1929.08
11        1608.94        1757.32        1929.08
12        1561.61        1746.8        1929.08
13        1519.68        1720.4        1929.08
14        1487.27        1671.8        1929.08
15        1452.41        1650.21        1929.08
16        1427.76        1634.09        1929.08
17        1405.93        1618.17        1929.08
18        1381.84        1593.31        1929.08
19        1362.99        1593.31        1929.08
20        1343.47        1343.47        1929.08
