cost        CG2        HBCS        ScaleStar
2        4310.08        5307.76        4329.62
3        3300.06        4282.66        3301.55
4        2806.64        3275.84        2814.08
5        2360.32        3048.18        2309.39
6        2124.8        2677.37        2123.59
7        1953.66        2203.85        1956.92
8        1812.7        1815.17        1839.83
9        1730.11        1766.17        1839.83
10        1653.07        1751.12        1839.83
11        1582.43        1723.87        1839.83
12        1531.13        1700.07        1839.83
13        1488.44        1666.28        1839.83
14        1448.86        1634.61        1839.83
15        1418.01        1602.65        1839.83
16        1385.07        1573.58        1839.83
17        1360.31        1549.01        1839.83
18        1339.87        1537.94        1839.83
19        1317.37        1528.66        1839.83
20        1299.88        1525        1839.83
21        1281.31        1281.31        1839.83
