cost        CG2        HBCS        ScaleStar
2        4556.02        5567.1        4589.17
3        3500.96        4513.95        3501.39
4        2963.97        3282.3        2988.27
5        2441.3        2960.08        2474.23
6        2247.92        2797.45        2251.04
7        2068.57        2302.75        2070.27
8        1919.82        1922.97        1949.5
9        1832.7        1875.34        1949.5
10        1751.22        1841.69        1949.5
11        1678.14        1818.95        1949.5
12        1623.16        1796.18        1949.5
13        1574.9        1759.54        1949.5
14        1535.73        1735.43        1949.5
15        1501.49        1708.56        1949.5
16        1467.54        1663.89        1949.5
17        1442.05        1648.36        1949.5
18        1418.14        1628.48        1949.5
19        1395.46        1622.75        1949.5
20        1376.41        1613.43        1949.5
21        1357.69        1357.69        1949.5
