cost        CG2        HBCS        ScaleStar
2        8738.22        13110.7        8745.45
3        6075.6        9975.12        6073.05
4        5143.15        7400.71        5062.4
5        4566.18        4945.11        5036.9
6        4192.17        4213.66        5036.9
7        3943.18        3985.94        5036.9
8        3761.5        3908.13        5036.9
9        3621.39        3819.03        5036.9
10        3518.51        3748.21        5036.9
11        3432.34        3676.94        5036.9
12        3357.48        3620.41        5036.9
13        3294.52        3594.99        5036.9
14        3242.09        3555.17        5036.9
15        3197.21        3520.42        5036.9
16        3159.21        3477.58        5036.9
17        3124.56        3462.63        5036.9
18        3094.98        3438.34        5036.9
19        3065.86        3408.19        5036.9
20        3040.07        3391.58        5036.9
21        3018.4        3018.4        5036.9
