cost        CG2        HBCS        ScaleStar
1        9220.59        13656.53        9224.63
2        6410.27        10518        6405.46
3        5407.03        7972.25        5351.53
4        4814.87        5393.41        5318.24
5        4422.07        4456.97        5318.24
6        4156.97        4203.76        5318.24
7        3965.2        4112.15        5318.24
8        3819.29        4024.35        5318.24
9        3715.74        3937.15        5318.24
10        3619.43        3881.8        5318.24
11        3538.84        3828.85        5318.24
12        3474.58        3790.43        5318.24
13        3420.22        3744.58        5318.24
14        3371.66        3717.7        5318.24
15        3330.51        3678.31        5318.24
16        3293.89        3642.78        5318.24
17        3262.8        3622.7        5318.24
18        3232.48        3608.68        5318.24
19        3205.5        3581.65        5318.24
20        3183.25        3553.03        5318.24
