cost        CG2        HBCS        ScaleStar
2        7872.36        11705.83        7879.16
3        5483.37        9007.43        5466.72
4        4635.92        6716.89        4561.33
5        4113.33        4567.48        4533.28
6        3775.57        3938.27        4533.28
7        3548.02        3585.79        4533.28
8        3384.15        3511.36        4533.28
9        3260.36        3433.92        4533.28
10        3166.08        3354.06        4533.28
11        3090.54        3304.99        4533.28
12        3022.19        3270.09        4533.28
13        2968.59        3227.93        4533.28
14        2917.14        3198.3        4533.28
15        2878.02        3159.86        4533.28
16        2844.31        3143.39        4533.28
17        2812.38        3122.83        4533.28
18        2785.02        3092.04        4533.28
19        2758.44        3070.68        4533.28
20        2736.22        3052.84        4533.28
21        2716.53        2716.53        4533.28
