cost        CG2        HBCS        ScaleStar
1        8570.26        12944.93        8581.1
2        5956.37        9907.7        5954.88
3        5020.38        7376.22        4964.24
4        4476.43        4700.45        4939.52
5        4114.31        4115.96        4939.52
6        3864.68        3903.66        4939.52
7        3684.28        3819.59        4939.52
8        3548.44        3732.13        4939.52
9        3450.23        3654.12        4939.52
10        3363.85        3596.23        4939.52
11        3290.91        3555.52        4939.52
12        3228.43        3517.55        4939.52
13        3176.05        3480.94        4939.52
14        3132.03        3452.23        4939.52
15        3095.45        3416.81        4939.52
16        3061.24        3385.99        4939.52
17        3031.18        3366.73        4939.52
18        3004.61        3347.41        4939.52
19        2979.01        3332.86        4939.52
20        2958.55        2958.55        4939.52
