cost        CG2        HBCS        ScaleStar
1        8504.78        12702.5        8514.98
2        5911.5        9845.4        5914.12
3        4990.45        7372.36        4924.72
4        4441.95        4850.16        4901.55
5        4084.42        4219.38        4901.55
6        3838.98        3876.47        4901.55
7        3661.37        3799.8        4901.55
8        3528.54        3711.76        4901.55
9        3426.97        3653.1        4901.55
10        3342.57        3573.33        4901.55
11        3269.85        3535.28        4901.55
12        3208.15        3501.23        4901.55
13        3155.56        3463.71        4901.55
14        3113.61        3423.42        4901.55
15        3075.78        3397.89        4901.55
16        3041.49        3364.84        4901.55
17        3011.9        3335.66        4901.55
18        2984.94        3325.13        4901.55
19        2959.23        3298.89        4901.55
20        2938.42        2938.42        4901.55
