cost        CG2        HBCS        ScaleStar
2        8924.72        13373.62        8922.81
3        6202.6        9915.47        6199.2
4        5245.54        7815.94        5179.91
5        4668.56        5237.97        5134.86
6        4280.12        4410.52        5134.86
7        4022.53        4066.47        5134.86
8        3834.1        3984.99        5134.86
9        3694.23        3911.84        5134.86
10        3592.99        3814.29        5134.86
11        3500.43        3751.94        5134.86
12        3426.47        3701.51        5134.86
13        3361.79        3664.12        5134.86
14        3305.49        3621.24        5134.86
15        3260.32        3582.16        5134.86
16        3220.74        3544.07        5134.86
17        3186.65        3528.84        5134.86
18        3155.85        3510.79        5134.86
19        3127.09        3489.84        5134.86
20        3100.4        3464.65        5134.86
21        3079.3        3079.3        5134.86
