cost        CG2        HBCS        ScaleStar
1        8613.36        13033.58        8621.44
2        6004.78        9877.69        5985.23
3        5034.76        7368.17        4987.23
4        4496.1        4967.16        4956.49
5        4128.52        4188.79        4956.49
6        3883.52        3926.99        4956.49
7        3704.22        3837.78        4956.49
8        3568.06        3766.76        4956.49
9        3464.7        3679.56        4956.49
10        3380.73        3624.67        4956.49
11        3308.52        3569.71        4956.49
12        3245.74        3541.48        4956.49
13        3195.13        3507.61        4956.49
14        3151.6        3466.19        4956.49
15        3113.61        3435.12        4956.49
16        3078.89        3407.23        4956.49
17        3048.56        3379.57        4956.49
18        3020.04        3363.35        4956.49
19        2994.52        3337.4        4956.49
20        2974.13        2974.13        4956.49
