cost        CG2        HBCS        ScaleStar
2        8329.09        12334.36        8333.69
3        5793.25        9452.11        5791.55
4        4906.07        7324.32        4825.25
5        4354.28        4790.26        4805.38
6        3994.6        4033.22        4805.38
7        3758.17        3802.03        4805.38
8        3585.63        3715.52        4805.38
9        3451.51        3626.83        4805.38
10        3356.68        3556.24        4805.38
11        3272        3500.3        4805.38
12        3198.45        3458.66        4805.38
13        3138.71        3419.22        4805.38
14        3088.21        3388.88        4805.38
15        3046.76        3333.8        4805.38
16        3010.57        3310.35        4805.38
17        2977.61        3296.4        4805.38
18        2949.16        3275.55        4805.38
19        2921.9        3247.76        4805.38
20        2897.4        3231.37        4805.38
21        2877        2877        4805.38
