cost        CG2        HBCS        ScaleStar
1        9318.41        14048.59        9327.34
2        6483.17        10522.78        6477.29
3        5466.28        8042.17        5401.54
4        4847.64        5402.72        5366.27
5        4468.86        4473.67        5366.27
6        4204.88        4247.33        5366.27
7        4010.18        4155.69        5366.27
8        3861.65        4065.98        5366.27
9        3752.25        3989.55        5366.27
10        3658.72        3919        5366.27
11        3579.38        3865.25        5366.27
12        3514.47        3833.93        5366.27
13        3455.46        3788.58        5366.27
14        3407.61        3748.49        5366.27
15        3366.59        3711.57        5366.27
16        3330.38        3678.42        5366.27
17        3298.84        3659.8        5366.27
18        3268.01        3637.14        5366.27
19        3241.04        3619.15        5366.27
20        3217.55        3217.55        5366.27
