cost        CG2        HBCS        ScaleStar
2        8542.95        12885.6        8554.42
3        5946.7        9780.87        5943.58
4        5054.23        7374.21        4951.98
5        4480.42        4960.31        4926.91
6        4103.85        4258.14        4926.91
7        3853.93        3897.43        4926.91
8        3677.18        3807.59        4926.91
9        3543        3729.13        4926.91
10        3445.69        3647.94        4926.91
11        3354.93        3601.03        4926.91
12        3283.43        3555.45        4926.91
13        3223.77        3510.08        4926.91
14        3169.11        3473.14        4926.91
15        3126.66        3435.97        4926.91
16        3088.81        3413.6        4926.91
17        3054.18        3381.4        4926.91
18        3023.97        3358.8        4926.91
19        2997.52        3337.83        4926.91
20        2972.28        3312.08        4926.91
21        2951.73        2951.73        4926.91
