cost        CG2        HBCS        ScaleStar
2        9556.26        14435.05        9559.24
3        6642.11        10884.99        6643.03
4        5641.62        8210.11        5557.51
5        4984.05        5519.69        5504.81
6        4586.84        4667.81        5504.81
7        4313.04        4364.84        5504.81
8        4114.43        4275.86        5504.81
9        3965.84        4182.75        5504.81
10        3851.2        4097.85        5504.81
11        3754.52        4015.48        5504.81
12        3673.01        3978.47        5504.81
13        3605.29        3928.22        5504.81
14        3545.95        3891.04        5504.81
15        3497.85        3861.51        5504.81
16        3455.9        3820.77        5504.81
17        3418.02        3780.89        5504.81
18        3384.21        3758.75        5504.81
19        3353.42        3726.01        5504.81
20        3325.09        3700.27        5504.81
21        3300.68        3300.68        5504.81
