cost        CG2        HBCS        ScaleStar
2        9087.25        13487.24        9095.75
3        6318.8        10346.49        6312.5
4        5312.05        7626.74        5266.32
5        4738.46        5164.06        5226.51
6        4356.36        4368.82        5226.51
7        4098.13        4142.19        5226.51
8        3907.82        4046.09        5226.51
9        3764.3        3970.65        5226.51
10        3657.33        3889.47        5226.51
11        3567.24        3827.11        5226.51
12        3490.71        3769.88        5226.51
13        3423.63        3729.01        5226.51
14        3368.46        3699.26        5226.51
15        3323.47        3657.98        5226.51
16        3283.83        3634.1        5226.51
17        3247.14        3604.17        5226.51
18        3215.21        3578.46        5226.51
19        3186.61        3549.76        5226.51
20        3159.39        3525.75        5226.51
21        3136.52        3136.52        5226.51
