cost        CG2        HBCS        ScaleStar
2        8810.98        13278.22        8827.76
3        6122.85        10009.16        6122.35
4        5153.04        7484.35        5102.71
5        4588.01        5148.62        5071.33
6        4225.91        4228.09        5071.33
7        3972.63        4013.01        5071.33
8        3789.54        3928.79        5071.33
9        3650.18        3846.05        5071.33
10        3547.11        3780        5071.33
11        3456.79        3701.01        5071.33
12        3382.23        3660.64        5071.33
13        3320.31        3620.57        5071.33
14        3266.11        3577.57        5071.33
15        3221.03        3539.11        5071.33
16        3182.78        3513.07        5071.33
17        3147.44        3477.8        5071.33
18        3117.28        3454.68        5071.33
19        3089.31        3434.05        5071.33
20        3063.22        3410.34        5071.33
21        3040.8        3040.8        5071.33
